Scene,Setup,Room
62,0,8,0151,0202,Shrubs or Rocks,,1811,-36,733,0000,0000,0000
81,0,0,0151,0202,Shrubs or Rocks,,-7875,-300,6915,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,-5557,-347,9065,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,-5210,-253,9585,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,-991,-402,9939,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,-447,-451,11258,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,908,219,3571,0000,0000,0000
81,0,0,0151,0201,Shrubs or Rocks,,3144,-189,7529,0000,0000,0000
81,1,0,0151,0202,Shrubs or Rocks,,-7875,-300,6915,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,-5557,-347,9065,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,-5210,-253,9585,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,-991,-402,9939,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,-447,-451,11258,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,908,219,3571,0000,0000,0000
81,1,0,0151,0201,Shrubs or Rocks,,3144,-189,7529,0000,0000,0000
81,2,0,0151,0702,Shrubs or Rocks,,-7875,-300,6915,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,-5557,-347,9065,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,-5210,-253,9585,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,-991,-402,9939,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,-447,-451,11258,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,908,219,3571,0000,0000,0000
81,2,0,0151,0701,Shrubs or Rocks,,3144,-138,7529,0000,0000,0000
81,7,0,0151,FF02,Shrubs or Rocks,,685,163,6522,0000,0000,0000
81,7,0,0151,FF01,Shrubs or Rocks,,3144,-138,7529,0000,0000,0000
