Scene,Setup,Room
0,0,0,0055,0000,Deku Baba (Snapping),,-218,0,63,0000,CFA5,0000
0,0,0,0055,0000,Deku Baba (Snapping),,-41,0,-230,0000,8000,0000
0,0,0,0055,0000,Deku Baba (Snapping),,194,0,105,0000,305B,0000
0,0,3,0055,0000,Deku Baba (Snapping),,-637,-820,181,0000,8000,0000
0,0,3,0055,0000,Deku Baba (Snapping),,-50,-880,204,0000,0000,0000
0,0,3,0055,0000,Deku Baba (Snapping),,-453,-820,-4,0000,9D28,0000
0,0,6,0055,0000,Deku Baba (Snapping),,-1843,-760,1033,0000,4000,0000
0,0,7,0055,0000,Deku Baba (Snapping),,-2292,-760,-320,0000,238E,0000
0,0,10,0055,0000,Deku Baba (Snapping),,-884,720,136,0000,BF4A,0000
3,0,7,0055,0000,Deku Baba (Snapping),,632,800,-2827,0000,4000,0000
3,0,7,0055,0001,Deku Baba (Snapping),,1175,203,-2493,0000,DF4A,0000
3,0,8,0055,0001,Deku Baba (Snapping),,-929,204,-2501,0000,238E,0000
3,0,8,0055,0001,Deku Baba (Snapping),,-1509,523,-2368,0000,3E94,0000
8,0,6,0055,0000,Deku Baba (Snapping),,-327,0,-1150,0000,0000,0000
85,2,0,0055,0001,Deku Baba (Snapping),,-1164,-47,-119,0000,0000,0000
85,2,0,0055,0001,Deku Baba (Snapping),,-756,120,522,0000,0000,0000
85,2,0,0055,0001,Deku Baba (Snapping),,-154,-80,852,0000,0000,0000
85,2,0,0055,0001,Deku Baba (Snapping),,1427,0,94,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,2351,-1,-489,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,2748,-1,-707,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,2867,-1,-416,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,3126,-180,-1555,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,3704,-172,-1074,0000,0000,0000
85,2,1,0055,0001,Deku Baba (Snapping),,4129,-170,-548,0000,0000,0000
Total: 24
