Scene,Setup,Room
62,0,0,0021,0001,Fish,,95,-60,-314,0000,0000,0000
89,5,0,0021,FFFF,Fish,,409,-224,215,0000,0000,0000
89,5,0,0021,FFFF,Fish,,673,-136,-74,0000,0000,0000
89,5,0,0021,FFFF,Fish,,258,-224,-639,0000,0000,0000
89,5,0,0021,FFFF,Fish,,-370,-124,-137,0000,0000,0000
89,5,0,0021,FFFF,Fish,,-370,-237,390,0000,0000,0000
89,5,0,0021,FFFF,Fish,,296,-199,415,0000,0000,0000
89,6,0,0021,FFFF,Fish,,409,-224,215,0000,0000,0000
89,6,0,0021,FFFF,Fish,,673,-136,-74,0000,0000,0000
89,6,0,0021,FFFF,Fish,,258,-224,-639,0000,0000,0000
89,6,0,0021,FFFF,Fish,,-370,-124,-137,0000,0000,0000
89,6,0,0021,FFFF,Fish,,-370,-237,390,0000,0000,0000
89,6,0,0021,FFFF,Fish,,296,-199,415,0000,0000,0000
Total: 13
